時間,成交價,成交張數
2024-05-19 12:14:15,511.0,1.0
2024-05-19 12:14:10,511.0,3.0
2024-05-19 12:14:05,511.0,3.0
2024-05-19 12:14:00,511.0,1.0
2024-05-19 12:13:55,511.0,1.0
2024-05-19 12:13:50,511.0,1.0
2024-05-19 12:13:45,511.0,1.0
2024-05-19 12:13:40,511.0,4.0
2024-05-19 12:13:35,511.0,1.0
2024-05-19 12:13:25,511.0,2.0
2024-05-19 12:13:20,511.0,2.0
2024-05-19 12:13:10,511.0,1.0
2024-05-19 12:13:05,511.0,1.0
2024-05-19 12:13:00,511.0,2.0
2024-05-19 12:12:50,511.0,1.0
2024-05-19 12:12:45,511.0,1.0
2024-05-19 12:12:40,510.0,10.0
2024-05-19 12:12:35,511.0,3.0
2024-05-19 12:12:30,511.0,1.0
2024-05-19 12:12:25,511.0,1.0
2024-05-19 12:12:20,511.0,1.0
2024-05-19 12:12:15,510.0,1.0
2024-05-19 12:12:10,510.0,1.0
2024-05-19 12:12:00,510.0,1.0
2024-05-19 12:11:55,510.0,3.0
2024-05-19 12:11:50,510.0,1.0
2024-05-19 12:11:40,510.0,2.0
2024-05-19 12:11:35,510.0,1.0
2024-05-19 12:11:25,510.0,1.0
2024-05-19 12:11:20,510.0,1.0
2024-05-19 12:11:15,510.0,14.0
2024-05-19 12:11:05,510.0,2.0
2024-05-19 12:11:00,510.0,1.0
2024-05-19 12:10:50,510.0,2.0
2024-05-19 12:10:45,510.0,1.0
2024-05-19 12:10:40,510.0,1.0
2024-05-19 12:10:30,510.0,1.0
2024-05-19 12:10:25,510.0,2.0
2024-05-19 12:10:20,510.0,1.0
2024-05-19 12:10:15,510.0,1.0
2024-05-19 12:10:10,510.0,1.0
2024-05-19 12:10:05,510.0,2.0
2024-05-19 12:09:55,510.0,3.0
2024-05-19 12:09:50,510.0,3.0
2024-05-19 12:09:40,510.0,1.0
2024-05-19 12:09:35,510.0,5.0
2024-05-19 12:09:30,510.0,1.0
2024-05-19 12:09:20,510.0,2.0
2024-05-19 12:09:15,510.0,2.0
2024-05-19 12:09:05,510.0,2.0
2024-05-19 12:09:00,510.0,2.0
2024-05-19 12:08:55,510.0,1.0
2024-05-19 12:08:50,510.0,3.0
2024-05-19 12:08:45,510.0,1.0
2024-05-19 12:08:40,510.0,1.0
2024-05-19 12:08:35,510.0,1.0
2024-05-19 12:08:25,510.0,1.0
2024-05-19 12:08:20,509.0,2.0
2024-05-19 12:08:10,510.0,1.0
2024-05-19 12:08:05,510.0,1.0
2024-05-19 12:07:55,510.0,1.0
2024-05-19 12:07:50,509.0,2.0
2024-05-19 12:07:45,510.0,1.0
2024-05-19 12:07:35,509.0,2.0
2024-05-19 12:07:30,509.0,3.0
2024-05-19 12:07:25,510.0,1.0
2024-05-19 12:07:20,509.0,1.0
2024-05-19 12:07:15,510.0,1.0
2024-05-19 12:07:10,510.0,1.0
2024-05-19 12:07:00,510.0,2.0
2024-05-19 12:06:55,510.0,1.0
2024-05-19 12:06:50,509.0,1.0
2024-05-19 12:06:45,510.0,1.0
2024-05-19 12:06:40,510.0,2.0
2024-05-19 12:06:35,509.0,2.0
2024-05-19 12:06:25,510.0,1.0
2024-05-19 12:06:20,510.0,1.0
2024-05-19 12:06:10,510.0,1.0
2024-05-19 12:06:05,509.0,2.0
2024-05-19 12:06:00,510.0,1.0
2024-05-19 12:05:50,510.0,1.0
2024-05-19 12:05:45,510.0,1.0
2024-05-19 12:05:40,510.0,1.0
2024-05-19 12:05:35,509.0,1.0
2024-05-19 12:05:30,510.0,1.0
2024-05-19 12:05:25,510.0,1.0
2024-05-19 12:05:15,510.0,1.0
2024-05-19 12:05:10,510.0,1.0
2024-05-19 12:05:00,510.0,1.0
2024-05-19 12:04:55,510.0,1.0
2024-05-19 12:04:50,510.0,1.0
2024-05-19 12:04:45,510.0,1.0
2024-05-19 12:04:40,510.0,1.0
2024-05-19 12:04:35,510.0,1.0
2024-05-19 12:04:30,510.0,1.0
2024-05-19 12:04:20,510.0,2.0
2024-05-19 12:04:15,510.0,1.0
2024-05-19 12:04:10,510.0,1.0
2024-05-19 12:04:05,510.0,2.0
2024-05-19 12:04:00,509.0,4.0
2024-05-19 12:03:55,509.0,1.0
2024-05-19 12:03:45,509.0,1.0
2024-05-19 12:03:40,509.0,1.0
2024-05-19 12:03:30,509.0,1.0
2024-05-19 12:03:25,509.0,1.0
2024-05-19 12:03:20,509.0,1.0
2024-05-19 12:03:10,509.0,1.0
2024-05-19 12:03:05,509.0,1.0
2024-05-19 12:02:55,509.0,1.0
2024-05-19 12:02:50,509.0,1.0
2024-05-19 12:02:45,509.0,1.0
2024-05-19 12:02:35,509.0,2.0
2024-05-19 12:02:30,509.0,1.0
2024-05-19 12:02:20,509.0,2.0
2024-05-19 12:02:15,509.0,2.0
2024-05-19 12:02:05,509.0,1.0
2024-05-19 12:02:00,509.0,1.0
2024-05-19 12:01:55,509.0,1.0
2024-05-19 12:01:45,509.0,6.0
2024-05-19 12:01:40,509.0,1.0
2024-05-19 12:01:35,509.0,1.0
2024-05-19 12:01:25,509.0,1.0
2024-05-19 12:01:20,509.0,1.0
2024-05-19 12:01:10,509.0,1.0
2024-05-19 12:01:05,509.0,13.0
2024-05-19 12:01:00,510.0,1.0
2024-05-19 12:00:55,509.0,1.0
2024-05-19 12:00:50,510.0,2.0
2024-05-19 12:00:45,510.0,1.0
2024-05-19 12:00:35,510.0,1.0
2024-05-19 12:00:30,510.0,1.0
2024-05-19 12:00:25,510.0,1.0
2024-05-19 12:00:20,510.0,1.0
2024-05-19 12:00:15,510.0,1.0
2024-05-19 12:00:10,510.0,1.0
2024-05-19 12:00:05,510.0,2.0
2024-05-19 12:00:00,510.0,4.0
2024-05-19 11:59:45,509.0,3.0
2024-05-19 11:59:30,510.0,1.0
2024-05-19 11:59:25,510.0,2.0
2024-05-19 11:59:20,510.0,1.0
2024-05-19 11:59:05,510.0,2.0
2024-05-19 11:58:55,510.0,2.0
2024-05-19 11:58:45,510.0,2.0
2024-05-19 11:58:25,510.0,2.0
2024-05-19 11:58:15,510.0,1.0
2024-05-19 11:58:05,510.0,4.0
2024-05-19 11:57:50,510.0,1.0
2024-05-19 11:57:45,510.0,4.0
2024-05-19 11:57:35,510.0,1.0
2024-05-19 11:57:30,510.0,1.0
2024-05-19 11:57:25,510.0,3.0
2024-05-19 11:57:10,509.0,1.0
2024-05-19 11:57:05,510.0,7.0
2024-05-19 11:56:55,509.0,1.0
2024-05-19 11:56:50,510.0,2.0
2024-05-19 11:56:30,510.0,2.0
2024-05-19 11:56:20,510.0,1.0
2024-05-19 11:56:15,508.0,1.0
2024-05-19 11:56:10,510.0,2.0
2024-05-19 11:55:50,509.0,4.0
2024-05-19 11:55:45,510.0,1.0
2024-05-19 11:55:40,509.0,2.0
2024-05-19 11:55:35,509.0,1.0
2024-05-19 11:55:30,509.0,2.0
2024-05-19 11:55:25,509.0,1.0
2024-05-19 11:55:20,509.0,1.0
2024-05-19 11:55:15,509.0,2.0
2024-05-19 11:55:10,509.0,2.0
2024-05-19 11:54:50,509.0,2.0
2024-05-19 11:54:45,509.0,1.0
2024-05-19 11:54:40,510.0,4.0
2024-05-19 11:54:35,509.0,6.0
2024-05-19 11:54:30,509.0,2.0
2024-05-19 11:54:25,509.0,2.0
2024-05-19 11:54:15,509.0,2.0
2024-05-19 11:54:10,509.0,1.0
2024-05-19 11:54:05,509.0,1.0
2024-05-19 11:53:55,509.0,2.0
2024-05-19 11:53:35,509.0,10.0
2024-05-19 11:53:30,509.0,1.0
2024-05-19 11:53:15,509.0,2.0
2024-05-19 11:52:55,509.0,2.0
2024-05-19 11:52:35,509.0,3.0
2024-05-19 11:52:30,508.0,1.0
2024-05-19 11:52:15,509.0,3.0
2024-05-19 11:52:00,508.0,3.0
2024-05-19 11:51:40,509.0,2.0
2024-05-19 11:51:30,509.0,2.0
2024-05-19 11:51:20,509.0,2.0
2024-05-19 11:51:15,509.0,1.0
2024-05-19 11:51:00,509.0,2.0
2024-05-19 11:50:50,509.0,1.0
2024-05-19 11:50:40,509.0,2.0
2024-05-19 11:50:20,509.0,2.0
2024-05-19 11:50:15,509.0,3.0
2024-05-19 11:50:00,509.0,2.0
2024-05-19 11:49:50,508.0,2.0
2024-05-19 11:49:40,509.0,2.0
2024-05-19 11:49:20,509.0,3.0
2024-05-19 11:49:05,509.0,2.0
2024-05-19 11:49:00,509.0,2.0
2024-05-19 11:48:45,508.0,3.0
2024-05-19 11:48:30,509.0,21.0
2024-05-19 11:48:25,509.0,2.0
2024-05-19 11:48:05,510.0,2.0
2024-05-19 11:48:00,510.0,2.0
2024-05-19 11:47:50,510.0,1.0
2024-05-19 11:47:45,509.0,2.0
2024-05-19 11:47:40,510.0,2.0
2024-05-19 11:47:30,510.0,1.0
2024-05-19 11:47:25,509.0,2.0
2024-05-19 11:47:20,509.0,1.0
2024-05-19 11:47:05,509.0,2.0
2024-05-19 11:46:50,508.0,2.0
2024-05-19 11:46:45,509.0,2.0
2024-05-19 11:46:30,509.0,2.0
2024-05-19 11:46:25,509.0,2.0
2024-05-19 11:46:10,510.0,2.0
2024-05-19 11:46:05,510.0,7.0
2024-05-19 11:45:55,509.0,1.0
2024-05-19 11:45:50,509.0,2.0
2024-05-19 11:45:30,509.0,2.0
2024-05-19 11:45:10,509.0,5.0
2024-05-19 11:45:00,508.0,1.0
2024-05-19 11:44:50,509.0,5.0
2024-05-19 11:44:35,509.0,2.0
2024-05-19 11:44:30,509.0,3.0
2024-05-19 11:44:15,509.0,2.0
2024-05-19 11:44:10,509.0,1.0
2024-05-19 11:43:55,509.0,2.0
2024-05-19 11:43:40,509.0,1.0
2024-05-19 11:43:35,509.0,2.0
2024-05-19 11:43:15,509.0,2.0
2024-05-19 11:43:05,509.0,1.0
2024-05-19 11:43:00,509.0,6.0
2024-05-19 11:42:55,509.0,2.0
2024-05-19 11:42:35,509.0,2.0
2024-05-19 11:42:15,509.0,2.0
2024-05-19 11:42:10,509.0,1.0
2024-05-19 11:42:00,508.0,10.0
2024-05-19 11:41:55,509.0,12.0
2024-05-19 11:41:40,508.0,3.0
2024-05-19 11:41:30,509.0,5.0
2024-05-19 11:41:20,509.0,2.0
2024-05-19 11:41:15,508.0,1.0
2024-05-19 11:41:10,509.0,1.0
2024-05-19 11:41:00,509.0,2.0
2024-05-19 11:40:55,509.0,1.0
2024-05-19 11:40:50,509.0,1.0
2024-05-19 11:40:45,509.0,1.0
2024-05-19 11:40:40,509.0,2.0
2024-05-19 11:40:30,509.0,6.0
2024-05-19 11:40:20,509.0,4.0
2024-05-19 11:40:15,508.0,5.0
2024-05-19 11:40:00,510.0,2.0
2024-05-19 11:39:55,509.0,1.0
2024-05-19 11:39:40,509.0,2.0
2024-05-19 11:39:30,509.0,2.0
2024-05-19 11:39:20,509.0,2.0
2024-05-19 11:39:10,509.0,2.0
2024-05-19 11:39:05,509.0,4.0
2024-05-19 11:39:00,509.0,3.0
2024-05-19 11:38:50,509.0,1.0
2024-05-19 11:38:45,509.0,15.0
2024-05-19 11:38:40,509.0,2.0
2024-05-19 11:38:30,509.0,2.0
2024-05-19 11:38:25,509.0,2.0
2024-05-19 11:38:15,509.0,1.0
2024-05-19 11:38:10,509.0,11.0
2024-05-19 11:38:05,509.0,2.0
2024-05-19 11:37:55,508.0,1.0
2024-05-19 11:37:45,509.0,2.0
2024-05-19 11:37:40,509.0,1.0
2024-05-19 11:37:35,509.0,1.0
2024-05-19 11:37:30,508.0,1.0
2024-05-19 11:37:25,509.0,2.0
2024-05-19 11:37:10,509.0,6.0
2024-05-19 11:37:05,509.0,2.0
2024-05-19 11:37:00,509.0,2.0
2024-05-19 11:36:55,509.0,2.0
2024-05-19 11:36:45,509.0,2.0
2024-05-19 11:36:30,508.0,12.0
2024-05-19 11:36:25,509.0,1.0
2024-05-19 11:36:20,509.0,2.0
2024-05-19 11:36:10,509.0,2.0
2024-05-19 11:36:00,509.0,1.0
2024-05-19 11:35:50,509.0,2.0
2024-05-19 11:35:30,509.0,2.0
2024-05-19 11:35:25,509.0,1.0
2024-05-19 11:35:10,509.0,2.0
2024-05-19 11:34:50,509.0,2.0
2024-05-19 11:34:30,509.0,2.0
2024-05-19 11:34:15,509.0,2.0
2024-05-19 11:34:10,509.0,2.0
2024-05-19 11:33:55,509.0,2.0
2024-05-19 11:33:45,508.0,1.0
2024-05-19 11:33:35,509.0,2.0
2024-05-19 11:33:25,509.0,2.0
2024-05-19 11:33:20,509.0,1.0
2024-05-19 11:33:15,509.0,3.0
2024-05-19 11:32:55,509.0,3.0
2024-05-19 11:32:35,509.0,2.0
2024-05-19 11:32:15,509.0,2.0
2024-05-19 11:31:55,509.0,3.0
2024-05-19 11:31:35,509.0,3.0
2024-05-19 11:31:25,508.0,1.0
2024-05-19 11:31:20,508.0,1.0
2024-05-19 11:31:15,509.0,2.0
2024-05-19 11:31:10,508.0,12.0
2024-05-19 11:31:00,508.0,3.0
2024-05-19 11:30:55,508.0,1.0
2024-05-19 11:30:40,508.0,2.0
2024-05-19 11:30:25,507.0,1.0
2024-05-19 11:30:20,508.0,2.0
2024-05-19 11:30:00,507.0,3.0
2024-05-19 11:29:50,508.0,2.0
2024-05-19 11:29:40,508.0,2.0
2024-05-19 11:29:20,508.0,2.0
2024-05-19 11:29:00,508.0,2.0
2024-05-19 11:28:45,508.0,2.0
2024-05-19 11:28:25,508.0,2.0
2024-05-19 11:28:05,508.0,2.0
2024-05-19 11:27:45,507.0,8.0
2024-05-19 11:27:40,507.0,6.0
2024-05-19 11:27:35,508.0,1.0
2024-05-19 11:27:25,508.0,2.0
2024-05-19 11:27:20,507.0,24.0
2024-05-19 11:27:10,507.0,15.0
2024-05-19 11:27:05,507.0,2.0
2024-05-19 11:26:55,507.0,2.0
2024-05-19 11:26:45,507.0,2.0
2024-05-19 11:26:25,507.0,3.0
2024-05-19 11:26:15,506.0,1.0
2024-05-19 11:26:10,506.0,22.0
2024-05-19 11:26:05,507.0,6.0
2024-05-19 11:26:00,507.0,1.0
2024-05-19 11:25:50,508.0,2.0
2024-05-19 11:25:45,508.0,2.0
2024-05-19 11:25:30,508.0,2.0
2024-05-19 11:25:10,508.0,3.0
2024-05-19 11:24:50,508.0,2.0
2024-05-19 11:24:30,508.0,2.0
2024-05-19 11:24:15,508.0,2.0
2024-05-19 11:24:10,508.0,2.0
2024-05-19 11:23:50,508.0,2.0
2024-05-19 11:23:30,508.0,2.0
2024-05-19 11:23:15,508.0,2.0
2024-05-19 11:22:55,508.0,2.0
2024-05-19 11:22:35,508.0,2.0
2024-05-19 11:22:30,507.0,1.0
2024-05-19 11:22:15,508.0,2.0
2024-05-19 11:22:00,508.0,1.0
2024-05-19 11:21:55,508.0,2.0
2024-05-19 11:21:35,508.0,2.0
2024-05-19 11:21:25,507.0,3.0
2024-05-19 11:21:15,508.0,2.0
2024-05-19 11:21:00,507.0,1.0
2024-05-19 11:20:55,508.0,3.0
2024-05-19 11:20:40,508.0,2.0
2024-05-19 11:20:20,508.0,2.0
2024-05-19 11:20:00,508.0,6.0
2024-05-19 11:19:45,508.0,1.0
2024-05-19 11:19:40,508.0,2.0
2024-05-19 11:19:20,508.0,2.0
2024-05-19 11:19:15,507.0,1.0
2024-05-19 11:19:10,507.0,1.0
2024-05-19 11:19:05,507.0,1.0
2024-05-19 11:19:00,507.0,2.0
2024-05-19 11:18:50,507.0,1.0
2024-05-19 11:18:45,506.0,7.0
2024-05-19 11:18:40,507.0,2.0
2024-05-19 11:18:35,507.0,1.0
2024-05-19 11:18:25,507.0,2.0
2024-05-19 11:18:05,507.0,4.0
2024-05-19 11:18:00,507.0,1.0
2024-05-19 11:17:45,507.0,2.0
2024-05-19 11:17:35,507.0,1.0
2024-05-19 11:17:30,507.0,1.0
2024-05-19 11:17:25,507.0,2.0
2024-05-19 11:17:20,507.0,4.0
2024-05-19 11:17:05,507.0,8.0
2024-05-19 11:16:45,507.0,2.0
2024-05-19 11:16:40,507.0,1.0
2024-05-19 11:16:25,508.0,2.0
2024-05-19 11:16:05,507.0,2.0
2024-05-19 11:15:50,506.0,3.0
2024-05-19 11:15:30,508.0,2.0
2024-05-19 11:15:15,507.0,1.0
2024-05-19 11:15:10,507.0,2.0
2024-05-19 11:15:00,506.0,1.0
2024-05-19 11:14:50,507.0,2.0
2024-05-19 11:14:30,507.0,2.0
2024-05-19 11:14:15,507.0,1.0
2024-05-19 11:14:10,507.0,2.0
2024-05-19 11:14:05,507.0,1.0
2024-05-19 11:13:50,507.0,2.0
2024-05-19 11:13:30,507.0,2.0
2024-05-19 11:13:10,507.0,2.0
2024-05-19 11:12:55,507.0,2.0
2024-05-19 11:12:35,507.0,2.0
2024-05-19 11:12:15,507.0,3.0
2024-05-19 11:11:55,507.0,2.0
2024-05-19 11:11:45,507.0,1.0
2024-05-19 11:11:40,507.0,21.0
2024-05-19 11:11:35,508.0,2.0
2024-05-19 11:11:20,508.0,5.0
2024-05-19 11:11:15,508.0,3.0
2024-05-19 11:10:55,508.0,3.0
2024-05-19 11:10:40,507.0,1.0
2024-05-19 11:10:35,508.0,3.0
2024-05-19 11:10:30,508.0,1.0
2024-05-19 11:10:20,508.0,2.0
2024-05-19 11:10:00,508.0,2.0
2024-05-19 11:09:40,508.0,2.0
2024-05-19 11:09:35,508.0,1.0
2024-05-19 11:09:30,507.0,1.0
2024-05-19 11:09:20,508.0,2.0
2024-05-19 11:09:15,508.0,1.0
2024-05-19 11:09:00,508.0,2.0
2024-05-19 11:08:40,508.0,2.0
2024-05-19 11:08:20,508.0,3.0
2024-05-19 11:08:05,508.0,2.0
2024-05-19 11:07:45,508.0,2.0
2024-05-19 11:07:35,508.0,1.0
2024-05-19 11:07:30,507.0,1.0
2024-05-19 11:07:25,508.0,2.0
2024-05-19 11:07:05,507.0,3.0
2024-05-19 11:06:45,508.0,2.0
2024-05-19 11:06:40,508.0,2.0
2024-05-19 11:06:25,508.0,2.0
2024-05-19 11:06:05,508.0,3.0
2024-05-19 11:06:00,508.0,2.0
2024-05-19 11:05:50,508.0,2.0
2024-05-19 11:05:45,508.0,2.0
2024-05-19 11:05:40,508.0,25.0
2024-05-19 11:05:30,506.0,3.0
2024-05-19 11:05:10,508.0,2.0
2024-05-19 11:04:50,508.0,2.0
2024-05-19 11:04:45,507.0,7.0
2024-05-19 11:04:30,507.0,3.0
2024-05-19 11:04:25,507.0,1.0
2024-05-19 11:04:20,507.0,1.0
2024-05-19 11:04:15,507.0,1.0
2024-05-19 11:04:10,507.0,2.0
2024-05-19 11:04:00,507.0,2.0
2024-05-19 11:03:50,507.0,3.0
2024-05-19 11:03:45,506.0,1.0
2024-05-19 11:03:30,507.0,2.0
2024-05-19 11:03:15,507.0,2.0
2024-05-19 11:02:50,507.0,2.0
2024-05-19 11:02:45,507.0,2.0
2024-05-19 11:02:35,507.0,2.0
2024-05-19 11:02:15,507.0,2.0
2024-05-19 11:02:05,507.0,2.0
2024-05-19 11:02:00,507.0,1.0
2024-05-19 11:01:55,507.0,2.0
2024-05-19 11:01:45,507.0,1.0
2024-05-19 11:01:35,507.0,3.0
2024-05-19 11:01:15,507.0,2.0
2024-05-19 11:00:55,507.0,3.0
2024-05-19 11:00:45,507.0,1.0
2024-05-19 11:00:40,506.0,1.0
2024-05-19 11:00:35,507.0,2.0
2024-05-19 11:00:20,506.0,5.0
2024-05-19 11:00:00,506.0,3.0
2024-05-19 10:59:40,507.0,2.0
2024-05-19 10:59:35,507.0,1.0
2024-05-19 10:59:20,507.0,3.0
2024-05-19 10:59:00,507.0,2.0
2024-05-19 10:58:40,507.0,2.0
2024-05-19 10:58:20,507.0,2.0
2024-05-19 10:58:00,507.0,2.0
2024-05-19 10:57:45,507.0,2.0
2024-05-19 10:57:35,507.0,1.0
2024-05-19 10:57:25,507.0,2.0
2024-05-19 10:57:05,507.0,3.0
2024-05-19 10:56:55,507.0,2.0
2024-05-19 10:56:45,507.0,2.0
2024-05-19 10:56:25,507.0,2.0
2024-05-19 10:56:15,506.0,2.0
2024-05-19 10:56:05,507.0,2.0
2024-05-19 10:55:45,507.0,2.0
2024-05-19 10:55:25,507.0,2.0
2024-05-19 10:55:15,506.0,1.0
2024-05-19 10:55:10,505.0,3.0
2024-05-19 10:55:05,506.0,3.0
2024-05-19 10:54:55,506.0,1.0
2024-05-19 10:54:50,506.0,4.0
2024-05-19 10:54:30,506.0,5.0
2024-05-19 10:54:20,506.0,1.0
2024-05-19 10:54:10,506.0,3.0
2024-05-19 10:54:00,506.0,1.0
2024-05-19 10:53:50,506.0,3.0
2024-05-19 10:53:40,506.0,1.0
2024-05-19 10:53:35,506.0,1.0
2024-05-19 10:53:30,506.0,2.0
2024-05-19 10:53:10,506.0,2.0
2024-05-19 10:52:55,506.0,2.0
2024-05-19 10:52:35,506.0,1.0
2024-05-19 10:52:30,506.0,3.0
2024-05-19 10:52:15,506.0,2.0
2024-05-19 10:52:10,506.0,1.0
2024-05-19 10:51:55,506.0,2.0
2024-05-19 10:51:35,506.0,2.0
2024-05-19 10:51:15,506.0,2.0
2024-05-19 10:50:55,506.0,3.0
2024-05-19 10:50:45,506.0,9.0
2024-05-19 10:50:35,507.0,2.0
2024-05-19 10:50:20,507.0,1.0
2024-05-19 10:50:15,507.0,2.0
2024-05-19 10:50:00,506.0,4.0
2024-05-19 10:49:45,507.0,2.0
2024-05-19 10:49:40,507.0,2.0
2024-05-19 10:49:20,507.0,2.0
2024-05-19 10:49:00,507.0,3.0
2024-05-19 10:48:45,507.0,9.0
2024-05-19 10:48:40,508.0,2.0
2024-05-19 10:48:20,508.0,2.0
2024-05-19 10:48:05,508.0,1.0
2024-05-19 10:48:00,508.0,2.0
2024-05-19 10:47:40,508.0,3.0
2024-05-19 10:47:30,507.0,1.0
2024-05-19 10:47:25,508.0,2.0
2024-05-19 10:47:05,508.0,2.0
2024-05-19 10:47:00,507.0,1.0
2024-05-19 10:46:45,508.0,2.0
2024-05-19 10:46:35,508.0,3.0
2024-05-19 10:46:25,508.0,2.0
2024-05-19 10:46:10,508.0,1.0
2024-05-19 10:46:05,508.0,2.0
2024-05-19 10:45:45,508.0,3.0
2024-05-19 10:45:25,509.0,2.0
2024-05-19 10:45:10,509.0,1.0
2024-05-19 10:45:05,508.0,2.0
2024-05-19 10:45:00,507.0,1.0
2024-05-19 10:44:50,507.0,3.0
2024-05-19 10:44:30,508.0,2.0
2024-05-19 10:44:20,508.0,1.0
2024-05-19 10:44:10,508.0,2.0
2024-05-19 10:44:05,508.0,1.0
2024-05-19 10:44:00,508.0,1.0
2024-05-19 10:43:50,508.0,7.0
2024-05-19 10:43:35,508.0,1.0
2024-05-19 10:43:30,508.0,2.0
2024-05-19 10:43:10,507.0,5.0
2024-05-19 10:42:50,508.0,2.0
2024-05-19 10:42:35,508.0,2.0
2024-05-19 10:42:25,507.0,3.0
2024-05-19 10:42:20,507.0,4.0
2024-05-19 10:42:10,507.0,2.0
2024-05-19 10:41:55,507.0,2.0
2024-05-19 10:41:40,507.0,3.0
2024-05-19 10:41:35,506.0,4.0
2024-05-19 10:41:30,506.0,20.0
2024-05-19 10:41:20,506.0,1.0
2024-05-19 10:41:15,505.0,3.0
2024-05-19 10:41:00,506.0,1.0
2024-05-19 10:40:55,506.0,2.0
2024-05-19 10:40:35,506.0,2.0
2024-05-19 10:40:25,506.0,1.0
2024-05-19 10:40:15,506.0,2.0
2024-05-19 10:39:55,506.0,2.0
2024-05-19 10:39:45,505.0,1.0
2024-05-19 10:39:40,506.0,2.0
2024-05-19 10:39:20,506.0,2.0
2024-05-19 10:39:00,506.0,2.0
2024-05-19 10:38:40,506.0,2.0
2024-05-19 10:38:35,505.0,9.0
2024-05-19 10:38:25,505.0,2.0
2024-05-19 10:38:20,505.0,2.0
2024-05-19 10:38:10,505.0,2.0
2024-05-19 10:38:05,506.0,2.0
2024-05-19 10:38:00,505.0,5.0
2024-05-19 10:37:55,505.0,73.0
2024-05-19 10:37:50,506.0,6.0
2024-05-19 10:37:45,506.0,7.0
2024-05-19 10:37:40,507.0,4.0
2024-05-19 10:37:30,506.0,2.0
2024-05-19 10:37:25,507.0,1.0
2024-05-19 10:37:20,507.0,2.0
2024-05-19 10:37:15,506.0,1.0
2024-05-19 10:37:05,508.0,2.0
2024-05-19 10:36:50,508.0,1.0
2024-05-19 10:36:45,507.0,2.0
2024-05-19 10:36:25,507.0,2.0
2024-05-19 10:36:20,506.0,10.0
2024-05-19 10:36:05,508.0,2.0
2024-05-19 10:35:45,508.0,2.0
2024-05-19 10:35:35,508.0,1.0
2024-05-19 10:35:25,507.0,2.0
2024-05-19 10:35:10,507.0,1.0
2024-05-19 10:35:05,507.0,1.0
2024-05-19 10:35:00,507.0,1.0
2024-05-19 10:34:55,507.0,1.0
2024-05-19 10:34:50,508.0,2.0
2024-05-19 10:34:45,508.0,5.0
2024-05-19 10:34:35,506.0,2.0
2024-05-19 10:34:30,508.0,3.0
2024-05-19 10:34:25,507.0,2.0
2024-05-19 10:34:20,507.0,1.0
2024-05-19 10:34:10,506.0,3.0
2024-05-19 10:34:05,507.0,1.0
2024-05-19 10:33:50,507.0,3.0
2024-05-19 10:33:45,506.0,2.0
2024-05-19 10:33:35,506.0,12.0
2024-05-19 10:33:30,507.0,3.0
2024-05-19 10:33:10,508.0,2.0
2024-05-19 10:32:50,508.0,2.0
2024-05-19 10:32:40,508.0,1.0
2024-05-19 10:32:30,508.0,2.0
2024-05-19 10:32:20,507.0,2.0
2024-05-19 10:32:10,508.0,2.0
2024-05-19 10:31:55,508.0,2.0
2024-05-19 10:31:35,508.0,2.0
2024-05-19 10:31:25,506.0,1.0
2024-05-19 10:31:15,506.0,3.0
2024-05-19 10:31:00,508.0,1.0
2024-05-19 10:30:55,508.0,2.0
2024-05-19 10:30:45,508.0,1.0
2024-05-19 10:30:40,506.0,1.0
2024-05-19 10:30:35,508.0,4.0
2024-05-19 10:30:15,508.0,6.0
2024-05-19 10:30:10,507.0,3.0
2024-05-19 10:30:05,508.0,1.0
2024-05-19 10:30:00,507.0,1.0
2024-05-19 10:29:55,508.0,2.0
2024-05-19 10:29:35,508.0,2.0
2024-05-19 10:29:25,507.0,1.0
2024-05-19 10:29:20,508.0,2.0
2024-05-19 10:29:00,508.0,2.0
2024-05-19 10:28:40,508.0,2.0
2024-05-19 10:28:20,508.0,2.0
2024-05-19 10:28:00,508.0,2.0
2024-05-19 10:27:40,508.0,10.0
2024-05-19 10:27:25,508.0,1.0
2024-05-19 10:27:20,508.0,2.0
2024-05-19 10:27:15,507.0,3.0
2024-05-19 10:27:05,506.0,6.0
2024-05-19 10:27:00,507.0,3.0
2024-05-19 10:26:50,506.0,1.0
2024-05-19 10:26:45,506.0,3.0
2024-05-19 10:26:40,506.0,74.0
2024-05-19 10:26:35,509.0,1.0
2024-05-19 10:26:25,509.0,2.0
2024-05-19 10:26:15,508.0,1.0
2024-05-19 10:26:05,508.0,4.0
2024-05-19 10:26:00,509.0,2.0
2024-05-19 10:25:45,509.0,2.0
2024-05-19 10:25:25,508.0,3.0
2024-05-19 10:25:20,508.0,1.0
2024-05-19 10:25:05,509.0,2.0
2024-05-19 10:24:55,509.0,1.0
2024-05-19 10:24:45,509.0,2.0
2024-05-19 10:24:35,508.0,1.0
2024-05-19 10:24:30,509.0,1.0
2024-05-19 10:24:25,509.0,2.0
2024-05-19 10:24:20,508.0,12.0
2024-05-19 10:24:10,510.0,2.0
2024-05-19 10:23:50,510.0,2.0
2024-05-19 10:23:30,510.0,3.0
2024-05-19 10:23:25,509.0,3.0
2024-05-19 10:23:20,509.0,1.0
2024-05-19 10:23:10,509.0,2.0
2024-05-19 10:23:00,509.0,1.0
2024-05-19 10:22:50,509.0,3.0
