時間,成交價,成交張數
11:37:00,170.0,40
11:36:55,170.0,19
11:36:50,170.0,790
11:36:45,169.5,12
11:36:40,169.5,22
11:36:35,169.5,4
11:36:30,169.5,3
11:36:25,169.5,2
11:36:20,170.0,1
11:36:15,170.0,11
11:36:10,169.5,1
11:36:00,169.5,4
11:35:55,169.5,2
11:35:50,169.5,4
11:35:45,169.5,13
11:35:40,169.5,6
11:35:35,169.5,2
11:35:30,169.5,2
11:35:25,170.0,2
11:35:20,170.0,2
11:35:10,169.5,1
11:35:05,170.0,37
11:35:00,169.5,70
11:34:55,169.5,4
11:34:50,169.0,10
11:34:45,169.5,3
11:34:40,169.5,4
11:34:35,169.0,6
11:34:30,169.0,3
11:34:25,169.0,4
11:34:20,169.5,3
11:34:15,169.5,11
11:34:10,169.5,4
11:34:05,169.5,6
11:34:00,169.0,6
11:33:55,169.5,1
11:33:50,169.5,5
11:33:45,169.5,3
11:33:35,169.5,3
11:33:30,169.0,2
11:33:25,169.5,6
11:33:20,169.5,5
11:33:15,169.0,9
11:33:10,169.5,68
11:33:05,170.0,14
11:33:00,169.5,9
11:32:55,169.5,93
11:32:50,169.0,305
11:32:45,169.5,2
11:32:40,170.0,21
11:32:35,170.0,3
11:32:30,169.5,28
11:32:25,170.0,5
11:32:15,170.0,1
11:32:10,170.0,2
11:32:05,170.0,1
11:32:00,169.5,9
11:31:55,170.0,4
11:31:50,170.0,43
11:31:45,170.0,14
11:31:40,170.0,16
11:31:35,170.0,2
11:31:30,169.5,5
11:31:25,170.0,3
11:31:20,170.0,4
11:31:15,170.0,2
11:31:10,170.0,9
11:31:05,170.0,8
11:31:00,170.0,10
11:30:55,170.0,8
11:30:50,170.0,7
11:30:45,170.0,13
11:30:40,170.0,41
11:30:35,170.0,19
11:30:30,169.5,9
11:30:25,170.0,9
11:30:20,169.5,4
11:30:15,170.0,3
11:30:10,170.0,13
11:30:05,170.0,12
11:30:00,169.5,12
11:29:55,170.0,13
11:29:50,170.0,9
11:29:45,170.0,19
11:29:40,170.0,17
11:29:35,170.0,9
11:29:30,170.0,13
11:29:25,170.0,13
11:29:20,170.0,16
11:29:15,170.0,24
11:29:10,170.0,47
11:29:05,170.0,2825
11:29:00,169.0,11
11:28:55,169.0,37
11:28:50,168.5,2
11:28:45,169.0,1
11:28:40,168.5,2
11:28:30,168.5,6
11:28:25,169.0,5
11:28:20,169.0,3
11:28:15,169.0,3
11:28:10,169.0,2
11:28:05,169.0,1
11:28:00,168.5,3
11:27:55,169.0,1
11:27:50,169.0,1
11:27:45,169.0,4
11:27:40,169.0,1
11:27:35,169.0,2
11:27:30,168.5,14
11:27:25,169.0,18
11:27:20,168.5,3
11:27:15,169.0,31
11:27:10,169.0,10
11:27:05,169.0,4
11:27:00,168.5,15
11:26:55,168.5,14
11:26:50,169.0,22
11:26:45,169.0,23
11:26:40,169.0,5
11:26:30,168.5,2
11:26:25,168.5,6
11:26:20,168.5,6
11:26:15,169.0,4
11:26:10,169.0,1
11:26:05,169.0,1
11:26:00,168.5,5
11:25:55,169.0,3
11:25:50,169.0,1
11:25:45,169.0,14
11:25:40,168.5,19
11:25:35,169.0,45
11:25:30,168.5,3
11:25:25,169.0,5
11:25:20,169.0,27
11:25:15,169.0,5
11:25:10,169.0,35
11:25:05,169.0,8
11:25:00,168.5,5
11:24:50,169.0,9
11:24:45,169.0,4
11:24:40,169.0,6
11:24:35,169.0,5
11:24:30,168.5,4
11:24:25,168.5,13
11:24:20,168.5,5
11:24:15,169.0,6
11:24:10,168.5,1
11:24:05,168.5,7
11:24:00,168.5,9
11:23:55,169.0,5
11:23:50,168.5,3
11:23:45,168.5,3
11:23:40,168.5,1
11:23:35,168.5,7
11:23:30,168.5,13
11:23:25,169.0,10
11:23:20,168.5,116
11:23:15,168.5,5
11:23:10,168.5,12
11:23:05,168.5,5
11:23:00,168.5,12
11:22:55,168.5,5
11:22:50,168.5,21
11:22:45,168.5,13
11:22:40,168.5,23
11:22:35,168.5,45
11:22:30,168.5,7
11:22:25,168.5,16
11:22:20,168.5,6
11:22:15,168.5,13
11:22:10,168.5,4
11:22:05,168.5,75
11:22:00,168.5,304
11:21:55,168.5,1
11:21:50,168.5,3
11:21:45,168.5,12
11:21:40,168.5,3
11:21:35,169.0,7
11:21:30,169.0,3
11:21:25,169.0,9
11:21:15,169.0,1
11:21:10,169.0,8
11:21:05,169.0,1
11:21:00,168.5,5
11:20:55,169.0,7
11:20:50,169.0,4
11:20:40,169.0,1
11:20:35,169.0,5
11:20:30,168.5,8
11:20:25,168.5,3
11:20:20,168.5,82
11:20:15,169.0,51
11:20:10,169.0,2
11:20:05,169.0,1
11:20:00,168.5,5
11:19:55,168.5,13
11:19:50,168.5,16
11:19:45,169.0,3
11:19:40,169.0,5
11:19:35,169.0,65
11:19:30,168.5,3
11:19:25,169.0,9
11:19:20,168.5,33
11:19:15,169.0,13
11:19:10,168.5,6
11:19:05,169.0,5
11:19:00,168.5,29
11:18:55,168.5,79
11:18:50,168.5,165
11:18:45,168.5,39
11:18:40,168.5,18
11:18:35,168.5,10
11:18:30,168.5,20
11:18:25,168.5,26
11:18:20,168.5,32
11:18:15,168.5,105
11:18:10,168.5,26
11:18:05,168.5,1944
11:18:00,168.0,7
11:17:55,168.0,10
11:17:50,168.0,3
11:17:45,167.5,16
11:17:40,167.5,7
11:17:35,167.5,19
11:17:30,168.0,20
11:17:25,168.0,3
11:17:20,167.5,30
11:17:15,168.0,2
11:17:10,168.0,2
11:17:05,167.5,3
11:17:00,167.5,9
11:16:55,167.5,2
11:16:50,167.5,9
11:16:40,167.5,1
11:16:35,168.0,19
11:16:30,167.5,56
11:16:25,167.5,11
11:16:20,167.5,5
11:16:15,167.5,50
11:16:10,167.5,17
11:16:05,167.5,20
11:16:00,167.5,9
11:15:55,167.5,6
11:15:50,167.5,17
11:15:45,167.5,5
11:15:40,167.5,38
11:15:35,167.5,16
11:15:30,167.5,17
11:15:25,167.5,116
11:15:20,167.5,62
11:15:15,167.5,61
11:15:10,167.5,72
11:15:05,167.5,869
11:15:00,167.5,162
11:14:55,167.5,145
11:14:50,167.5,105
11:14:45,167.5,224
11:14:40,167.5,200
11:14:35,167.5,35
11:14:30,167.5,93
11:14:25,167.5,413
11:14:20,167.5,17
11:14:15,167.5,33
11:14:10,168.0,25
11:14:05,167.5,2
11:14:00,167.5,29
11:13:55,168.0,46
11:13:50,168.0,14
11:13:45,167.5,52
11:13:40,167.5,52
11:13:35,167.5,241
11:13:30,168.0,95
11:13:25,168.0,12
11:13:20,167.5,6
11:13:15,167.5,14
11:13:10,167.5,11
11:13:05,167.5,10
11:13:00,167.5,28
11:12:55,168.0,6
11:12:50,167.5,11
11:12:45,167.5,13
11:12:40,168.0,15
11:12:35,167.5,49
11:12:30,167.5,44
11:12:25,168.0,16
11:12:20,168.0,21
11:12:15,168.0,18
11:12:10,167.5,18
11:12:05,168.0,3
11:12:00,167.5,29
11:11:55,167.5,15
11:11:50,168.0,13
11:11:45,167.5,9
11:11:40,167.5,21
11:11:35,167.5,19
11:11:30,167.5,12
11:11:25,167.5,22
11:11:20,167.5,52
11:11:15,167.5,32
11:11:10,168.0,11
11:11:05,167.5,25
11:11:00,167.5,41
11:10:55,167.5,17
11:10:50,168.0,67
11:10:45,168.0,31
11:10:40,168.0,29
11:10:35,168.0,7
11:10:30,168.0,53
11:10:25,168.0,46
11:10:20,168.0,74
11:10:15,167.5,48
11:10:10,168.0,7
11:10:05,168.0,19
11:10:00,168.0,30
11:09:55,168.0,6
11:09:50,167.5,16
11:09:45,167.5,5
11:09:40,168.0,17
11:09:35,168.0,8
11:09:30,168.0,12
11:09:25,168.0,20
11:09:20,167.5,50
11:09:15,168.0,9
11:09:10,168.0,12
11:09:05,168.0,89
11:09:00,168.0,35
11:08:55,167.5,1112
11:08:50,168.0,605
11:08:45,168.0,16
11:08:40,168.0,50
11:08:35,168.0,15
11:08:30,168.0,36
11:08:25,168.0,60
11:08:20,168.0,45
11:08:15,168.0,50
11:08:10,168.0,47
11:08:05,168.5,84
11:08:00,168.0,19
11:07:55,168.0,18
11:07:50,168.0,21
11:07:45,168.0,11
11:07:40,168.0,60
11:07:35,168.0,14
11:07:30,168.0,15
11:07:25,168.0,722
11:07:20,168.5,11
11:07:15,168.0,36
11:07:10,168.5,1
11:07:05,168.5,20
11:07:00,168.0,19
11:06:55,168.0,6
11:06:50,168.0,4
11:06:45,168.0,14
11:06:40,168.5,17
11:06:35,168.5,3
11:06:30,168.0,6
11:06:25,168.0,10
11:06:20,168.5,24
11:06:15,168.5,20
11:06:10,168.5,14
11:06:05,168.5,2
11:06:00,168.0,23
11:05:55,168.5,4
11:05:50,168.5,11
11:05:45,168.0,11
11:05:40,168.0,3
11:05:35,168.5,7
11:05:30,168.0,21
11:05:25,168.5,69
11:05:20,168.0,24
11:05:15,168.5,10
11:05:10,168.0,21
11:05:05,168.5,72
11:05:00,168.0,22
11:04:55,168.0,8
11:04:50,168.5,32
11:04:45,168.0,3
11:04:40,168.0,20
11:04:35,168.0,12
11:04:30,168.5,18
11:04:25,168.5,30
11:04:20,168.5,7
11:04:15,168.0,57
11:04:10,168.0,35
11:04:05,168.5,192
11:04:00,168.0,21
11:03:55,168.0,16
11:03:50,168.5,11
11:03:45,168.0,13
11:03:40,168.5,14
11:03:35,168.0,79
11:03:30,168.0,149
11:03:25,168.0,52
11:03:20,168.0,42
11:03:15,168.0,519
11:03:10,168.0,522
11:03:05,168.5,527
11:03:00,168.0,519
11:02:55,168.0,7
11:02:50,168.5,4
11:02:45,168.0,9
11:02:40,168.5,23
11:02:35,168.5,72
11:02:30,168.5,593
11:02:25,168.5,626
11:02:20,168.5,9
11:02:15,168.5,3
11:02:10,168.5,16
11:02:05,168.5,54
11:02:00,168.5,43
11:01:55,169.0,140
11:01:50,168.5,303
11:01:45,168.5,3
11:01:40,168.5,3
11:01:35,168.5,236
11:01:30,169.0,7
11:01:25,168.5,5
11:01:20,168.5,1
11:01:15,168.5,5
11:01:10,168.5,11
11:01:05,169.0,8
11:01:00,169.0,7
11:00:55,169.0,2
11:00:50,168.5,10
11:00:45,169.0,23
11:00:40,169.0,9
11:00:35,168.5,5
11:00:30,168.5,9
11:00:25,168.5,8
11:00:20,168.5,2
11:00:15,169.0,5
11:00:10,169.0,6
11:00:05,168.5,1
11:00:00,168.5,5
10:59:55,169.0,1
10:59:50,169.0,2
10:59:45,168.5,4
10:59:40,168.5,2
10:59:35,168.5,25
10:59:30,168.5,15
10:59:25,169.0,5
10:59:20,169.0,3
10:59:10,169.0,102
10:59:05,169.0,7
10:59:00,169.0,6
10:58:55,168.5,10
10:58:50,169.0,17
10:58:45,169.0,109
10:58:40,169.0,198
10:58:35,169.0,5
10:58:30,169.0,8
10:58:25,169.0,7
10:58:20,169.0,8
10:58:15,169.0,10
10:58:10,169.0,14
10:58:05,169.0,5
10:58:00,169.0,4
10:57:55,168.5,9
10:57:50,168.5,11
10:57:45,169.0,12
10:57:40,168.5,19
10:57:35,169.0,14
10:57:30,169.0,3
10:57:25,169.0,2
10:57:20,169.0,17
10:57:15,169.0,13
10:57:10,169.0,16
10:57:05,168.5,13
10:57:00,169.0,10
10:56:55,168.5,25
10:56:50,169.0,5
10:56:45,168.5,8
10:56:40,169.0,9
10:56:35,169.0,5
10:56:30,169.0,12
10:56:25,169.0,7
10:56:20,169.0,17
10:56:15,169.0,13
10:56:10,169.0,10
10:56:05,169.0,21
10:56:00,169.0,44
10:55:55,169.0,42
10:55:50,169.0,59
10:55:45,169.0,8
10:55:40,169.0,15
10:55:35,169.0,154
10:55:30,169.0,18
10:55:25,169.0,58
10:55:20,169.0,8
10:55:15,169.0,34
10:55:10,168.5,165
10:55:05,169.0,157
10:55:00,169.5,232
10:54:55,169.0,82
10:54:50,169.0,353
10:54:45,169.0,1427
10:54:40,169.5,5
10:54:35,169.5,11
10:54:30,169.5,6
10:54:25,169.0,7
10:54:20,169.0,15
10:54:15,169.5,9
10:54:10,169.5,13
10:54:05,169.5,1
10:54:00,169.5,4
10:53:55,169.5,2
10:53:50,169.5,1
10:53:45,169.0,3
10:53:40,169.5,9
10:53:35,169.5,12
10:53:30,169.5,2
10:53:20,169.5,4
10:53:15,169.5,1
10:53:10,169.5,13
10:53:05,169.5,9
10:53:00,169.5,3
10:52:55,169.5,2
10:52:50,169.5,3
10:52:45,169.5,4
10:52:40,169.5,2
10:52:35,169.5,3
10:52:30,169.5,8
10:52:25,169.5,12
10:52:20,169.5,7
10:52:15,169.5,13
10:52:10,169.0,4
10:52:05,169.5,1
10:52:00,169.5,2
10:51:55,169.0,8
10:51:50,169.5,59
10:51:45,169.0,26
10:51:40,169.5,13
10:51:35,169.0,5
10:51:30,169.5,8
10:51:25,169.0,60
10:51:20,169.5,7
10:51:15,169.5,6
10:51:10,169.5,9
10:51:05,169.5,3
10:51:00,169.5,10
10:50:55,169.0,9
10:50:50,169.5,2
10:50:45,169.5,6
10:50:40,169.0,2
10:50:35,169.5,8
10:50:30,169.5,9
10:50:20,169.5,12
10:50:15,169.0,31
10:50:10,169.0,16
10:50:00,169.5,2
10:49:45,169.0,5
10:49:40,169.5,5
10:49:35,169.0,14
10:49:30,169.0,14
10:49:25,169.0,4
10:49:20,169.5,2
10:49:15,169.5,10
10:49:10,169.5,14
10:49:05,169.0,11
10:49:00,169.5,14
10:48:55,169.5,9
10:48:50,169.5,8
10:48:45,169.5,13
10:48:40,169.5,26
10:48:35,169.5,7
10:48:30,169.5,4
10:48:25,169.5,6
10:48:15,169.0,2
10:48:10,169.5,15
10:48:05,169.0,2
10:48:00,169.5,4
10:47:55,169.5,13
10:47:50,169.5,13
10:47:45,169.5,4
10:47:40,169.5,2
10:47:35,169.5,8
10:47:30,169.5,59
10:47:25,169.5,4
10:47:20,169.5,4
10:47:15,169.5,5
10:47:10,169.5,2
10:47:05,169.5,4
10:47:00,169.5,23
10:46:55,169.5,11
10:46:50,169.5,6
10:46:45,169.5,4
10:46:40,169.5,8
10:46:35,169.0,17
10:46:30,169.0,10
10:46:25,169.0,29
10:46:20,169.0,21
10:46:15,169.0,9
10:46:10,169.0,35
10:46:05,169.0,4
10:46:00,169.0,16
10:45:55,169.0,59
10:45:50,169.5,21
10:45:45,169.5,4
10:45:40,169.5,8
10:45:35,169.0,16
10:45:30,169.5,5
10:45:25,169.5,2
10:45:20,169.0,18
10:45:15,169.5,27
10:45:10,169.0,10
10:45:05,169.0,15
10:45:00,169.0,23
10:44:55,169.0,30
10:44:50,169.0,17
10:44:45,169.0,15
10:44:40,169.0,70
10:44:35,169.0,192
10:44:30,169.0,333
10:44:20,169.5,9
10:44:15,169.5,12
10:44:10,169.5,11
10:44:00,169.5,7
10:43:55,170.0,2
10:43:50,169.5,4
10:43:45,169.5,1
10:43:40,169.5,12
10:43:35,169.5,41
10:43:30,169.5,180
10:43:25,169.5,5
10:43:20,169.5,5
10:43:15,170.0,6
10:43:05,169.5,3
10:43:00,169.5,6
10:42:55,169.5,2
10:42:50,169.5,2
10:42:45,169.5,4
10:42:40,169.5,5
10:42:35,169.5,14
10:42:30,169.5,106
10:42:20,170.0,1
10:42:15,169.5,3
10:42:10,169.5,11
10:42:05,169.5,5
10:42:00,169.5,12
10:41:55,170.0,5
10:41:50,170.0,12
10:41:45,169.5,1
10:41:40,169.5,10
10:41:35,170.0,12
10:41:30,169.5,4
10:41:25,170.0,3
10:41:20,169.5,2
10:41:15,170.0,2
10:41:10,170.0,11
10:41:05,169.5,2
10:41:00,169.5,21
10:40:55,169.5,69
10:40:50,169.5,206
10:40:45,169.5,71
10:40:40,169.5,32
10:40:35,169.5,64
10:40:30,169.5,35
10:40:25,169.5,36
10:40:20,169.5,29
10:40:15,169.5,30
10:40:10,169.5,54
10:40:05,169.5,48
10:40:00,169.5,32
10:39:55,169.5,65
10:39:50,169.5,251
10:39:45,169.0,525
10:39:40,169.5,4
10:39:35,169.0,12
10:39:30,169.0,3
10:39:25,169.5,6
10:39:20,169.5,2
10:39:15,169.0,10
10:39:10,169.5,96
10:39:05,169.5,6
10:39:00,169.0,17
10:38:55,169.5,13
10:38:50,169.0,27
10:38:45,169.0,54
10:38:40,169.0,17
10:38:35,169.0,115
10:38:30,169.0,73
10:38:25,169.0,9
10:38:20,169.5,4
10:38:15,169.0,11
10:38:10,169.0,38
10:38:05,169.5,22
10:38:00,169.0,6
10:37:55,169.0,10
10:37:50,169.0,46
10:37:45,169.0,13
10:37:40,169.0,41
10:37:35,169.0,41
10:37:30,169.5,22
10:37:25,169.5,5
10:37:20,169.0,17
10:37:15,169.0,4
10:37:10,169.0,2
10:37:05,169.5,44
10:37:00,169.0,9
10:36:55,169.0,45
10:36:50,169.5,27
10:36:45,169.0,60
10:36:40,169.5,20
10:36:35,169.5,17
10:36:30,169.0,16
10:36:25,169.0,15
10:36:20,169.0,7
10:36:15,169.5,10
10:36:10,169.5,27
10:36:05,169.5,22
10:36:00,169.0,10
10:35:55,169.0,67
10:35:50,169.5,16
10:35:45,169.5,39
10:35:40,169.0,14
10:35:35,169.5,11
10:35:30,169.0,33
10:35:25,169.5,14
10:35:20,169.0,13
10:35:15,169.5,7
10:35:10,169.5,16
10:35:05,169.5,28
10:35:00,169.5,22
10:34:55,169.0,25
10:34:50,169.0,11
10:34:45,169.5,427
10:34:40,169.5,68
10:34:35,169.5,21
10:34:30,169.5,25
10:34:25,169.5,18
10:34:20,169.5,51
10:34:15,169.5,131
10:34:10,169.5,106
10:34:05,169.5,386
10:34:00,169.5,109
10:33:55,169.5,80
10:33:50,169.5,184
10:33:45,169.5,78
10:33:40,169.5,2017
10:33:35,170.0,768
10:33:30,170.0,42
10:33:25,170.0,147
10:33:20,170.0,134
10:33:15,170.0,7
10:33:10,170.0,86
10:33:05,170.0,572
10:33:00,170.5,112
10:32:55,170.0,5
10:32:50,170.0,18
10:32:45,170.5,1
10:32:40,170.5,6
10:32:35,170.5,2
10:32:30,170.0,3
10:32:25,170.0,1
10:32:20,170.0,3
10:32:15,170.0,4
10:32:10,170.0,5
10:32:05,170.5,4
10:32:00,170.5,2
10:31:55,170.5,1
10:31:50,170.0,3
10:31:40,170.5,7
10:31:35,170.5,8
10:31:30,170.5,8
10:31:25,170.5,11
10:31:20,170.5,2
10:31:15,170.0,5
10:31:10,170.5,4
10:31:05,170.5,3
10:31:00,170.5,5
10:30:55,170.0,2
10:30:50,170.5,2
10:30:45,170.0,2
10:30:40,170.0,8
10:30:35,170.5,43
10:30:30,170.5,3
10:30:25,170.5,1
10:30:20,170.5,1
10:30:15,170.5,19
10:30:10,170.5,4
10:30:05,170.5,7
10:30:00,170.0,11
10:29:55,170.5,1
10:29:50,170.5,5
10:29:45,170.5,3
10:29:40,170.5,5
10:29:35,170.5,9
10:29:30,170.0,7
10:29:25,170.0,5
10:29:15,170.5,3
10:29:10,170.5,4
10:29:05,170.5,2
10:29:00,170.0,4
10:28:55,170.0,5
10:28:50,170.5,2
10:28:45,170.5,3
10:28:40,170.5,42
10:28:35,170.5,22
10:28:30,170.0,2
10:28:25,170.5,3
10:28:15,170.0,3
10:28:10,170.5,7
10:28:05,170.5,404
10:28:00,170.5,34
10:27:55,170.5,192
10:27:50,170.5,3
10:27:45,171.0,5
10:27:40,170.5,2
10:27:35,170.5,5
10:27:30,170.5,10
10:27:25,170.5,1
10:27:20,170.5,1
10:27:00,170.5,12
10:26:55,171.0,6
10:26:50,171.0,2
10:26:30,170.5,3
10:26:25,171.0,2
10:26:20,171.0,2
10:26:15,170.5,2
10:26:05,171.0,1
10:26:00,170.5,3
10:25:55,171.0,1
10:25:50,171.0,6
10:25:45,171.0,25
10:25:35,170.5,6
10:25:30,170.5,15
10:25:20,171.0,3
10:25:10,171.0,1
10:25:00,170.5,3
10:24:55,170.5,2
10:24:45,171.0,4
10:24:40,171.0,3
10:24:30,170.5,52
10:24:15,170.5,2
10:24:10,171.0,2
10:24:00,170.5,1
10:23:50,171.0,2
10:23:40,170.5,2
10:23:35,170.5,2
10:23:30,170.5,6
10:23:25,171.0,2
10:23:20,170.5,8
10:23:15,170.5,210
10:23:10,170.5,65
10:23:05,170.5,80
10:23:00,170.5,41
10:22:55,170.5,17
10:22:50,170.5,27
10:22:45,170.0,12
10:22:40,170.0,4
10:22:35,170.5,5
10:22:30,170.5,10
10:22:25,170.5,3
10:22:20,170.5,39
10:22:15,170.0,11
10:22:10,170.5,3
10:22:00,170.5,1
10:21:55,170.0,14
10:21:50,170.5,2
10:21:45,170.5,8
10:21:40,170.5,4
10:21:35,170.5,10
10:21:30,170.5,8
10:21:25,170.5,27
10:21:20,170.5,8
10:21:15,170.5,1
10:21:10,170.5,3
10:21:05,170.5,4
10:21:00,170.5,2
10:20:55,170.5,19
10:20:50,170.5,3
10:20:45,170.5,13
10:20:40,170.5,2
10:20:35,170.5,2
10:20:30,170.5,10
10:20:25,170.5,7
10:20:20,170.5,1
10:20:15,170.5,11
10:20:10,170.5,3
10:20:05,170.5,3
10:20:00,170.5,2
10:19:55,170.5,6
10:19:50,170.5,2
10:19:45,170.5,4
10:19:40,170.5,7
10:19:35,170.5,6
10:19:30,170.5,4
10:19:25,170.5,8
10:19:20,170.0,5
10:19:15,170.5,3
10:19:10,170.5,6
10:19:05,170.5,5
10:19:00,170.0,38
10:18:55,170.5,4
10:18:50,170.5,4
10:18:45,170.5,4
10:18:40,170.5,1
10:18:35,170.0,9
10:18:30,170.5,5
10:18:25,170.5,3
10:18:20,170.5,6
10:18:15,170.5,4
10:18:05,170.5,19
10:18:00,170.0,6
10:17:55,170.0,11
10:17:50,170.5,4
10:17:40,170.5,2
10:17:35,170.0,4
10:17:30,170.5,21
10:17:25,170.5,10
10:17:20,170.0,108
10:17:15,170.0,5
10:17:10,170.0,9
10:17:05,170.0,3
10:17:00,170.5,6
10:16:55,170.5,20
10:16:50,170.0,6
10:16:45,170.5,2
10:16:40,170.0,6
10:16:35,170.5,3
10:16:30,170.0,16
10:16:25,170.5,5
10:16:20,170.5,7
10:16:15,170.5,7
10:16:10,170.0,8
10:16:05,170.5,13
10:16:00,170.5,2
10:15:55,170.5,3
10:15:50,170.5,3
10:15:45,170.5,20
10:15:35,170.5,85
10:15:30,170.5,2
10:15:25,170.5,10
10:15:15,170.5,3
10:15:10,170.5,13
10:15:05,170.5,2
10:15:00,170.5,2
10:14:55,170.5,3
10:14:50,170.5,3
10:14:45,170.5,1
10:14:40,170.5,175
10:14:35,170.5,50
10:14:30,170.5,1
10:14:10,170.5,5
10:14:05,170.5,1
10:14:00,171.0,1
10:13:55,171.0,3
10:13:50,171.0,16
10:13:40,171.0,3
10:13:35,170.5,14
10:13:30,170.5,2
10:13:25,170.5,3
10:13:20,171.0,103
10:13:15,170.5,26
10:13:10,170.5,18
10:13:05,170.5,20
10:13:00,170.5,33
10:12:55,170.5,14
10:12:50,170.5,4
10:12:45,170.5,32
10:12:40,170.5,21
10:12:35,170.5,75
10:12:30,170.5,18
10:12:25,170.5,13
10:12:20,170.5,20
10:12:15,170.5,5
10:12:10,170.0,9
10:12:05,170.5,1
10:12:00,170.0,13
10:11:55,170.5,13
10:11:50,170.5,19
10:11:45,170.5,19
10:11:40,170.5,175
10:11:35,170.5,144
10:11:30,170.5,586
10:11:25,170.5,7
10:11:20,170.5,5
10:11:15,170.5,130
10:11:10,170.5,12
10:11:00,170.5,4
10:10:55,170.5,1
10:10:50,170.5,19
10:10:45,170.5,1
10:10:40,171.0,8
10:10:35,171.0,11
10:10:25,170.5,262
10:10:10,171.0,3
10:10:05,170.5,2
10:10:00,170.5,4
10:09:55,171.0,2
10:09:50,170.5,5
10:09:35,170.5,11
10:09:30,170.5,5
10:09:25,171.0,1
10:09:20,170.5,12
10:09:10,170.5,7
10:09:05,171.0,1
10:09:00,171.0,3
10:08:55,171.0,5
10:08:50,171.0,5
10:08:45,171.0,3
10:08:40,170.5,4
10:08:35,171.0,1
10:08:30,171.0,6
10:08:25,171.0,5
10:08:20,171.0,53
10:08:15,171.0,5
10:08:10,171.0,13
10:08:05,171.0,8
10:08:00,170.5,9
10:07:55,171.0,18
10:07:50,171.0,3
10:07:45,171.0,16
10:07:40,171.0,2
10:07:35,171.0,7
10:07:30,170.5,2
10:07:25,171.0,10
10:07:20,171.0,5
10:07:15,171.0,1
10:07:10,170.5,15
10:07:05,171.0,1
10:07:00,170.5,5
10:06:55,170.5,2
10:06:50,171.0,36
10:06:45,171.0,7
10:06:40,171.0,7
10:06:35,171.0,2
10:06:30,171.0,3
10:06:25,171.0,4
10:06:20,171.0,3
10:06:15,171.0,7
10:06:10,171.0,7
10:06:05,171.0,3
10:06:00,171.0,20
10:05:55,170.5,7
10:05:50,170.5,5
10:05:45,170.5,20
10:05:40,171.0,5
10:05:35,171.0,10
10:05:30,170.5,16
10:05:20,171.0,10
10:05:15,171.0,7
10:05:10,171.0,9
10:05:05,171.0,12
10:05:00,170.5,7
10:04:55,170.5,7
10:04:50,171.0,13
10:04:45,170.5,46
10:04:40,171.0,33
10:04:35,170.5,22
10:04:30,171.0,17
10:04:25,170.5,9
10:04:20,171.0,12
10:04:15,171.0,23
10:04:10,170.5,9
10:04:05,171.0,7
10:04:00,171.0,14
10:03:55,171.0,4
10:03:50,171.0,13
10:03:45,171.0,147
10:03:40,171.0,24
10:03:35,171.0,6
10:03:30,171.0,3
10:03:25,171.0,6
10:03:20,170.5,2
10:03:10,171.0,2
10:03:05,170.5,7
10:03:00,170.5,4
10:02:55,170.5,7
10:02:50,171.0,12
10:02:45,171.0,24
10:02:40,171.0,12
10:02:35,171.0,2
10:02:30,170.5,4
10:02:25,170.5,3
10:02:20,171.0,12
10:02:15,171.0,2
10:02:10,170.5,8
10:02:05,171.0,574
10:02:00,170.5,9
10:01:55,171.0,14
10:01:50,171.0,1
10:01:45,170.5,2
10:01:40,171.0,1
10:01:35,171.0,4
10:01:30,171.0,7
10:01:25,171.0,5
10:01:20,170.5,16
10:01:15,171.0,4
10:01:10,171.0,2
10:01:05,170.5,8
10:01:00,171.0,6
10:00:55,171.0,4
10:00:50,171.0,19
10:00:45,170.5,4
10:00:40,171.0,13
10:00:35,171.0,6
10:00:30,171.0,2
10:00:25,171.0,9
10:00:15,171.0,2
10:00:10,170.5,5
10:00:05,170.5,1
10:00:00,170.5,5
09:59:50,170.5,9
09:59:45,170.5,4
09:59:40,171.0,1
09:59:35,170.5,13
09:59:30,170.5,11
09:59:25,171.0,3
09:59:20,170.5,4
09:59:15,171.0,15
09:59:10,170.5,2
09:59:05,171.0,6
09:59:00,171.0,3
09:58:55,170.5,3
09:58:50,170.5,5
09:58:45,170.5,4
09:58:40,171.0,13
09:58:35,170.5,3
09:58:30,170.5,1
09:58:25,170.5,19
09:58:20,170.5,2
09:58:15,170.5,4
09:58:10,171.0,12
09:58:05,171.0,1
09:58:00,171.0,3
09:57:55,170.5,2
09:57:50,171.0,3
09:57:45,170.5,10
09:57:40,171.0,1
09:57:35,171.0,2
09:57:30,171.0,15
09:57:15,170.5,4
09:57:10,170.5,5
09:57:05,170.5,8
09:57:00,171.0,4
09:56:50,171.0,3
09:56:45,171.0,1
09:56:40,171.0,7
09:56:35,170.5,17
09:56:30,170.5,6
09:56:25,170.5,2
09:56:20,170.5,14
09:56:10,170.5,2
09:56:05,171.0,9
09:56:00,170.5,3
09:55:55,170.5,3
09:55:50,170.5,1
09:55:45,170.5,8
09:55:40,171.0,12
09:55:35,171.0,1
09:55:30,170.5,6
09:55:25,170.5,1
09:55:20,170.5,5
09:55:15,170.5,7
09:55:05,171.0,2
09:55:00,170.5,3
09:54:55,170.5,8
09:54:45,170.5,2
09:54:40,171.0,1
09:54:35,171.0,7
09:54:30,171.0,1
09:54:25,171.0,2
09:54:20,170.5,1
